🌺007系列🌺,#genre#
蝴蝶效应2(美国科幻片),https://vip1.lz-cdn8.com/20220911/27008_eaaf1fd8/index.m3u8
穿越者之异梦空间(大陆科幻片),https://vip.lz-cdn3.com/20220913/13323_da888d14/index.m3u8
绑架2016(英国科幻片),https://vip.lz-cdn3.com/20220913/13314_a2efc758/index.m3u8
太阳2016(日本科幻片),https://vip.lz-cdn3.com/20220913/13308_5d2fc2b9/index.m3u8
一起入魔(英国科幻片),https://vip.lz-cdn3.com/20220913/13275_d693933f/index.m3u8
黑色尾流(美国科幻片),https://vip.lz-cdn3.com/20220911/13169_99bbb64a/index.m3u8
进化岛(法国科幻片),https://vip.lz-cdn3.com/20220911/13156_00fb15a3/index.m3u8
科洛弗道10号(美国科幻片),https://vip.lz-cdn3.com/20220911/13154_301ff3d3/index.m3u8
仿生人妻子(美国科幻片),https://vip1.lz-cdn.com/20220908/32083_bf0be477/index.m3u8
我的丧尸女友2016(大陆科幻片),https://vip.lz-cdn3.com/20220908/12957_6807097d/index.m3u8
超时空传输(美国科幻片),https://vip.lz-cdn3.com/20220907/12908_df1cf9aa/index.m3u8
摩根2016(美国科幻片),https://vip.lz-cdn3.com/20220907/12851_ac061b16/index.m3u8
星际迷航3：超越星辰(美国科幻片),https://vip.lz-cdn3.com/20220906/12795_88a777c4/index.m3u8
人类灭亡报告书(韩国科幻片),https://vip1.lz-cdn6.com/20220904/26232_c7c14362/index.m3u8
烈血海底城(美国科幻片),https://vip1.lz-cdn6.com/20220904/26230_219f5354/index.m3u8
女机械人1991【粤语】(香港科幻片),https://vip.lz-cdn3.com/20220905/12723_e1114870/index.m3u8
2050(美国科幻片),https://vip1.lz-cdn10.com/20220904/2402_6b0a0089/index.m3u8
大虫灾(大陆科幻片),https://vip1.lz-cdn7.com/20220904/10649_331ccc03/index.m3u8
末日重启(科幻片),https://vip.lz-cdn3.com/20220904/12639_46d1f4d6/index.m3u8
终点站2016(科幻片),https://vip.lz-cdn3.com/20220903/12583_3ba613c5/index.m3u8
合子异种(加拿大科幻片),https://vip.lz-cdn3.com/20220903/12580_f1c595bf/index.m3u8
独身向前(法国科幻片),https://vip.lz-cdn3.com/20220903/12570_ed09f156/index.m3u8
云雾之间(科幻片),https://vip1.lz-cdn10.com/20220902/2375_a72f8de1/index.m3u8
记忆重现(美国科幻片),https://vip.lz-cdn3.com/20220902/12560_14b835cc/index.m3u8
拉卡(加拿大科幻片),https://vip.lz-cdn3.com/20220902/12538_d86d68ec/index.m3u8
切尔诺贝利·禁区版(俄罗斯科幻片),https://vip.lz-cdn3.com/20220902/12511_27a58431/index.m3u8
异形：人族的统治(美国科幻片),https://vip.lz-cdn3.com/20220901/12499_6020d3bf/index.m3u8
文明冲击(美国科幻片),https://vip.lz-cdn3.com/20220831/12408_202d1a59/index.m3u8
幽冥(美国科幻片),https://vip1.lz-cdn.com/20220828/30515_bcac5794/index.m3u8
重装机甲4巨兽来袭(大陆科幻片),https://vip1.lz-cdn10.com/20220830/2353_6cef6e8b/index.m3u8
尼可曼斯(科幻片),https://vip.lz-cdn3.com/20220830/12300_7cf87d52/index.m3u8
黑豹英语(美国科幻片),https://vip1.lz-cdn6.com/20220829/25458_ffb5ea92/index.m3u8
黑豹国语(美国科幻片),https://vip1.lz-cdn6.com/20220829/25457_5001e5ba/index.m3u8
我是人类(美国科幻片),https://vip.lz-cdn3.com/20220829/12234_02f07928/index.m3u8
绝密飞行英语(美国科幻片),https://vip1.lz-cdn.com/20220825/29427_ae53e9db/index.m3u8
绝密飞行国语(美国科幻片),https://vip1.lz-cdn.com/20220825/29426_86112d66/index.m3u8
火星异种真人版(日本科幻片),https://vip1.lz-cdn.com/20220825/29425_46257324/index.m3u8
前哨基地2019(俄罗斯科幻片),https://vip.lz-cdn3.com/20220828/12163_481dceaa/index.m3u8
轮椅惊魂(科幻片),https://vip.lz-cdn3.com/20220828/12161_5d421293/index.m3u8
时间陷阱(美国科幻片),https://vip.lz-cdn3.com/20220828/12148_58c25e0a/index.m3u8
杀戮天眼(美国科幻片),https://vip.lz-cdn3.com/20220828/12144_ecc64ca2/index.m3u8
生态箱(科幻片),https://vip.lz-cdn3.com/20220827/12114_32808a1c/index.m3u8
心愿房间(法国科幻片),https://vip.lz-cdn3.com/20220826/12022_0e648e72/index.m3u8
外星+人(韩国科幻片),https://vip.lz-cdn3.com/20220825/11991_100813bb/index.m3u8
海热症(科幻片),https://vip.lz-cdn3.com/20220824/11935_d026e870/index.m3u8
永恒代码(美国科幻片),https://vip.lz-cdn3.com/20220824/11919_6ad2f274/index.m3u8
怒战狂心(俄罗斯科幻片),https://vip.lz-cdn3.com/20220821/11865_25fc41da/index.m3u8
漩涡主权的曙光(法国科幻片),https://vip1.lz-cdn10.com/20220823/2291_6081f911/index.m3u8
星球大战外传：侠盗一号英语(美国科幻片),https://vip1.lz-cdn8.com/20220821/22479_ee97ac7b/index.m3u8
星球大战外传：侠盗一号国语(美国科幻片),https://vip1.lz-cdn8.com/20220821/22478_507a7615/index.m3u8
守望者2009(美国科幻片),https://vip.lzcdn2.com/20220322/280_e9e19599/index.m3u8
死亡半径(加拿大科幻片),https://vip.lz-cdn3.com/20220820/11801_73487ddf/index.m3u8
InfiniTForce剧场版(日本科幻片),https://vip1.lz-cdn1.com/20220819/14822_506f36d6/index.m3u8
体外(英国科幻片),https://vip1.lz-cdn1.com/20220819/14839_11c1eae1/index.m3u8
雪国列车(韩国科幻片),https://vip1.lz-cdn6.com/20220819/22864_0ac2fed8/index.m3u8
霹雳贝贝(大陆科幻片),https://vip1.lz-cdn6.com/20220819/22863_e0607d85/index.m3u8
环大西洋2(美国科幻片),https://vip1.lz-cdn6.com/20220819/22861_9ec8331f/index.m3u8
环大西洋(美国科幻片),https://vip1.lz-cdn6.com/20220819/22860_a84572ad/index.m3u8
异形：契约番外：十字路口(美国科幻片),https://vip.lz-cdn3.com/20220819/11723_5f77e168/index.m3u8
降临(美国科幻片),https://vip.lz-cdn3.com/20220818/11675_13796561/index.m3u8
侏罗纪世界3加长版(美国科幻片),https://vip1.lz-cdn10.com/20220817/2255_03c01e8a/index.m3u8
闪电奇侠刚达拉(科幻片),https://vip.lz-cdn3.com/20220817/11621_fcfa8068/index.m3u8
活在暗下(科幻片),https://vip.lz-cdn3.com/20220817/11613_4d9ee843/index.m3u8
24小时：末路重生(美国科幻片),https://vip.lz-cdn3.com/20220817/11611_9bd0a840/index.m3u8
轨道9(西班牙科幻片),https://vip.lz-cdn3.com/20220817/11587_ecba1828/index.m3u8
饥饿站台(西班牙科幻片),https://vip1.lz-cdn8.com/20220816/21813_be389de2/index.m3u8
地球停转之日(美国科幻片),https://vip1.lz-cdn8.com/20220816/21805_a39c67a5/index.m3u8
超能查派(美国科幻片),https://vip1.lz-cdn8.com/20220816/21803_b23eed50/index.m3u8
火力地堡(加拿大科幻片),https://vip.lz-cdn3.com/20220816/11565_6b3330b1/index.m3u8
木星之卫(科幻片),https://vip.lz-cdn3.com/20220816/11540_b8b900ac/index.m3u8
太空旅客(美国科幻片),https://vip.lz-cdn3.com/20220816/11519_f5e740c4/index.m3u8
爱后余生(法国科幻片),https://vip.lz-cdn3.com/20220815/11453_349ca53c/index.m3u8
第五名乘客(美国科幻片),https://vip.lz-cdn3.com/20220815/11443_6964eab7/index.m3u8
再造战士4：清算之日(美国科幻片),https://vip1.lz-cdn.com/20220812/28149_9d39a0a9/index.m3u8
时空扭曲(美国科幻片),https://vip.lz-cdn3.com/20220814/11417_1e27356a/index.m3u8
圆圈2017(科幻片),https://vip.lz-cdn3.com/20220814/11417_1e27356a/index.m3u8
惊天复制(美国科幻片),https://vip.lz-cdn3.com/20220813/11363_dde90e58/index.m3u8
宇杀员(美国科幻片),https://vip.lz-cdn3.com/20220813/11362_3b7bfd5c/index.m3u8
浩瀚的夜晚(美国科幻片),https://vip.lz-cdn3.com/20220813/11298_00fdd88a/index.m3u8
小前提(美国科幻片),https://vip1.lz-cdn10.com/20220812/2207_17b2a7f4/index.m3u8
疯矿入侵(科幻片),https://vip1.lz-cdn10.com/20220812/2222_ee84d295/index.m3u8
全球风暴(美国科幻片),https://vip.lz-cdn3.com/20220811/11225_a16ba68e/index.m3u8

🌺恐怖片🌺,#genre#

三天2024(韩国恐怖片),https://v.cdnlz3.com/20241213/30836_2496c694/index.m3u8
异教徒2024(美国恐怖片),https://v.cdnlz3.com/20241211/30771_b9bd2417/index.m3u8
罪恶新月城2024(美国恐怖片),https://v.cdnlz3.com/20241127/29923_b1a2e978/index.m3u8
不幸之家2024(日本恐怖片),https://v.cdnlz3.com/20241126/29905_f563ee34/index.m3u8
复活之战2024(泰国恐怖片),https://v.cdnlz3.com/20241122/29538_ab36da32/index.m3u8
黑水巷2024(英国恐怖片),https://v.cdnlz3.com/20241119/29391_e06b7994/index.m3u8
怪栗情人2023(美国恐怖片),https://v.cdnlz3.com/20241117/29314_ee420b66/index.m3u8
杀死爱人2024(英国恐怖片),https://v.cdnlz3.com/20241116/29235_ac18d1a8/index.m3u8
独自赴死2024(加拿大恐怖片),https://v.cdnlz20.com/20241113/19824_e4e11c87/index.m3u8
夺命微笑Ⅱ2024(美国恐怖片),https://v.cdnlz3.com/20241112/29007_d362407f/index.m3u8
丽莎灵异实录2024(印度尼西亚恐怖片),https://v.cdnlz3.com/20241111/28986_adec0496/index.m3u8
第一诫2008【粤语】(香港恐怖片),https://v.cdnlz20.com/20241109/19195_00b936da/index.m3u8
第一诫2008【国语】(香港恐怖片),https://vip.lzcdn2.com/20220324/355_4b0f8d68/index.m3u8
猛鬼大学Ⅲ2024(泰国恐怖片),https://v.cdnlz3.com/20241108/28845_d4895ce2/index.m3u8
嗜血虎魂1992(印度恐怖片),https://v.lzcdn24.com/20241107/3489_4e574fea/index.m3u8
夜盗珍妃墓1989(大陆恐怖片),https://v.lzcdn24.com/20241102/2294_e803ce04/index.m3u8
长春花园2024(韩国恐怖片),https://v.cdnlz3.com/20241101/28550_98340659/index.m3u8
布袋人2024(美国恐怖片),https://v.cdnlz20.com/20241031/17236_38e52a53/index.m3u8
百烛游戏Ⅱ2024(新西兰/阿根廷恐怖片),https://v.cdnlz12.com/20241028/17489_82691100/index.m3u8
暹罗诅咒2023(泰国恐怖片),https://v.cdnlz12.com/20241025/17412_c1f8c72d/index.m3u8
行动倒数2024(美国恐怖片),https://v.cdnlz3.com/20241025/28432_0d07617c/index.m3u8
断魂小丑Ⅲ2024(美国恐怖片),https://v.cdnlz12.com/20241025/17393_fe31e6d2/index.m3u8
疯死2024(法国恐怖片),https://v.cdnlz3.com/20241023/28354_078922ab/index.m3u8
千万别松手2024(美国恐怖片),https://v.cdnlz3.com/20241022/28315_52aa615a/index.m3u8
杀戮南瓜怪2024(美国恐怖片),https://v.cdnlz3.com/20241022/28314_5b9c0b8b/index.m3u8
布袋人2024(美国恐怖片),https://v.cdnlz3.com/20241021/28233_300794e6/index.m3u8
世外逃劫2024(菲律宾恐怖片),https://v.cdnlz3.com/20241017/28063_fd0fbcc2/index.m3u8
甜蜜诅咒2021(韩国恐怖片),https://v.cdnlz3.com/20241015/27983_4094c0d2/index.m3u8
你们这些混蛋2024(泰国恐怖片),https://v.cdnlz3.com/20241015/27933_6e3419d2/index.m3u8
目的地汽车旅馆2024(法国恐怖片),https://v.cdnlz3.com/20241013/27879_e4a72ee6/index.m3u8
某种物质2024(英国恐怖片),https://v.cdnlz3.com/20241013/27840_64078179/index.m3u8
怨泊2022【粤语/日语】(香港恐怖片),https://v.cdnlz3.com/20241011/27746_af22b51d/index.m3u8
克罗克特先生2024(美国恐怖片),https://v.cdnlz3.com/20241011/27744_d6f96b63/index.m3u8
撒冷镇2024(美国恐怖片),https://v.cdnlz3.com/20241011/27715_3fbf20ef/index.m3u8
我的宝贝2024(泰国恐怖片),https://v.cdnlz3.com/20241010/27709_8768c7cf/index.m3u8
凯多湖的消失2024(美国恐怖片),https://v.cdnlz3.com/20241010/27707_cf7dc21c/index.m3u8
放学后战记2018(日本恐怖片),https://v.cdnlz19.com/20241007/49415_6cdff1e8/index.m3u8
恶魔玩具：小丑盒袭击2023(美国恐怖片),https://v.cdnlz12.com/20241007/17305_6a30da3d/index.m3u8
致命录像带：超越2024(美国恐怖片),https://v.cdnlz12.com/20241005/17279_702c09ea/index.m3u8
胡老四守灵2024(大陆恐怖片),https://v.cdnlz12.com/20241004/17263_034cb915/index.m3u8
非礼勿言2024(英国恐怖片),https://v.cdnlz12.com/20241004/17261_2b4965bb/index.m3u8
腐坏之巫2024(美国恐怖片),https://v.cdnlz12.com/20241004/17260_df3ecd32/index.m3u8
撒冷镇2024(美国恐怖片),https://v.cdnlz12.com/20241003/17257_72b72b08/index.m3u8
別呼吸2024(美国恐怖片),https://v.cdnlz12.com/20241003/17256_675a39be/index.m3u8
7A公寓2024(美国恐怖片),https://v.cdnlz12.com/20240929/17199_fc1fd0ec/index.m3u8
吸血的法老在匹兹堡1991(美国恐怖片),https://v.cdnlz19.com/20240927/47771_6887ed7c/index.m3u8
污物2015(美国恐怖片),https://v.cdnlz19.com/20240927/47770_57e5fe87/index.m3u8
死亡将至2024(印度尼西亚恐怖片),https://v.cdnlz12.com/20240927/17158_ef65f743/index.m3u8
贝泽尔2024(美国恐怖片),https://v.cdnlz12.com/20240926/17135_e2409f09/index.m3u8
异端指南2018(美国恐怖片),https://v.cdnlz12.com/20240925/17112_e633cbdd/index.m3u8
混沌之王2018(英国恐怖片),https://v.cdnlz12.com/20240925/17111_de43406a/index.m3u8
墓中酷刑2024(印度尼西亚恐怖片),https://v.cdnlz12.com/20240922/17071_747f9688/index.m3u8
夜班逃杀2022(美国恐怖片),https://v.cdnlz12.com/20240922/17070_8fb0d7f0/index.m3u8
怖谷鸟2024(德国/美国),https://v.cdnlz12.com/20240918/17020_2103bf7d/index.m3u8
从此以后(美国恐怖片),https://v.cdnlz12.com/20240915/16962_116b4389/index.m3u8
愿者安息2023(土耳其恐怖片),https://v.cdnlz12.com/20240914/16946_c2fb063b/index.m3u8
猛鬼兰皮尔2023(印度尼西亚恐怖片),https://v.cdnlz12.com/20240911/16876_23e6ab40/index.m3u8
血婴1990(法国恐怖片),https://v.cdnlz12.com/20240909/16844_1578811d/index.m3u8
鬼府神工2023(意大利恐怖片),https://v.cdnlz12.com/20240909/16843_19cdc460/index.m3u8
无序之主2023(美国恐怖片),https://v.cdnlz12.com/20240904/16779_5e59575e/index.m3u8
解脱2024(美国恐怖片),https://v.cdnlz12.com/20240830/16707_f9d0281b/index.m3u8
陷阱2024(英国恐怖片),https://v.cdnlz12.com/20240830/16706_da72b709/index.m3u8
消失的女教师2023(印度恐怖片),https://v.cdnlz12.com/20240827/16611_2afa18e6/index.m3u8
鲨鱼女孩2024(美国恐怖片),https://v.cdnlz12.com/20240826/16608_a8c406ad/index.m3u8
幸运欧尼克斯和灵魂护身符2023(美国恐怖片),https://v.cdnlz12.com/20240826/16607_23c17194/index.m3u8
狩猎之夜2023(美国恐怖片),https://v.cdnlz12.com/20240826/16602_ddbe2a8e/index.m3u8
水鬼2023(韩国恐怖片),https://v.cdnlz12.com/20240825/16599_5a9b92de/index.m3u8
鬼气球2024(柬埔寨恐怖片),https://v.cdnlz12.com/20240825/16596_789fe790/index.m3u8
名模夜惊魂2024(美国恐怖片),https://v.cdnlz12.com/20240824/16586_541592ad/index.m3u8
复仇女妖2024(印度尼西亚恐怖片),https://v.cdnlz12.com/20240824/16585_4fc2bcb6/index.m3u8
直播鬼戏院2023(马来西亚恐怖片),https://v.cdnlz12.com/20240823/16576_3a36184a/index.m3u8
长腿2024(美国恐怖片),https://v.cdnlz12.com/20240823/16568_2f84858d/index.m3u8
格吉（杀人鬼）2024(泰国恐怖片),https://v.cdnlz12.com/20240823/16567_a5c50d29/index.m3u8
咖啡桌2022(西班牙恐怖片),https://v.cdnlz12.com/20240823/16560_cb2d3533/index.m3u8
咒物寻凶2024(爱尔兰恐怖片),https://v.cdnlz12.com/20240821/16508_bf07b321/index.m3u8
吞噬2024(美国恐怖片),https://v.cdnlz12.com/20240821/16507_ac85c482/index.m3u8
病态忧郁的猫2015(澳大利亚恐怖片),https://v.cdnlz12.com/20240820/16498_5a479a12/index.m3u8
迷离无迹2023(澳大利亚恐怖片),https://v.cdnlz12.com/20240820/16495_026455b6/index.m3u8
蓝色女孩的愿望2023(爱尔兰恐怖片),https://v.cdnlz12.com/20240819/16481_fa915c5e/index.m3u8
毛骨悚然撞鬼经25周年特别篇2024(日本恐怖片),https://v.cdnlz12.com/20240818/16476_1426a846/index.m3u8
死魂盒2012(美国恐怖片),https://v.cdnlz21.com/20240814/1516_c1ab3dff/index.m3u8
甜蜜寂寞女孩2016(美国恐怖片),https://v.cdnlz12.com/20240813/16401_d685013d/index.m3u8
达古2024(英国恐怖片),https://v.cdnlz12.com/20240812/16379_0e235b86/index.m3u8
亲友皆死2024(美国恐怖片),https://v.cdnlz12.com/20240810/16309_1f44b8ee/index.m3u8
黑暗来临2010(美国恐怖片),https://v.cdnlz12.com/20240809/16299_938b0c92/index.m3u8
米老鼠的捕鼠夹2024(美国恐怖片),https://v.cdnlz12.com/20240807/16234_caa5b877/index.m3u8
饥饿英亩2023(英国恐怖片),https://v.cdnlz12.com/20240805/16213_143cee9c/index.m3u8
鬼舞村:诅咒起源2024(印度尼西亚恐怖片),https://v.cdnlz12.com/20240803/16183_1e798c28/index.m3u8
朱朱的故事2021(尼日利亚/法国恐怖片),https://v.cdnlz12.com/20240802/16171_87cf5c9d/index.m3u8
玛克辛2024(美国恐怖片),https://v.cdnlz12.com/20240802/16170_131c0ff5/index.m3u8
鬼天厦2024(台湾恐怖片),https://v.cdnlz3.com/20240802/25236_3402cd81/index.m3u8
陌生人：第一章2024(美国恐怖片),https://v.cdnlz12.com/20240729/16030_04bb4648/index.m3u8
绝命幽灵船2011(美国恐怖片),https://v.cdnlz21.com/20240729/1269_0df768fd/index.m3u8
苦差事2011(巴西恐怖片),,https://v.cdnlz3.com/20240729/25156_e1ace9be/index.m3u8
遗嘱继承者2024(美国恐怖片),https://v.cdnlz21.com/20240725/1148_b9d96252/index.m3u8
替身纸人Ⅱ2024(大陆恐怖片),https://v.cdnlz12.com/20240722/15867_ff98dd13/index.m3u8
圣诞屠杀夜2015(加拿大),https://v.cdnlz12.com/20240721/15851_a771dd49/index.m3u8
恶魔犬2023(越南恐怖片),https://v.cdnlz3.com/20240721/24963_c73d9141/index.m3u8
致命旅拍2022(瑞典恐怖片),https://v.cdnlz21.com/20240720/979_910d29c4/index.m3u8
黑暗中的吟唱2023(英国恐怖片),https://v.cdnlz3.com/20240718/24908_b9b21f9d/index.m3u8
半身鬼2024(印度尼西亚恐怖片),https://v.cdnlz3.com/20240716/24837_a49f7262/index.m3u8
人鬼交易所Ⅱ2017(大陆恐怖片),https://v.cdnlz19.com/20240715/39555_f7961d97/index.m3u8
人鬼交易所2016(大陆恐怖片),https://v.cdnlz19.com/20240715/39556_4176ae3e/index.m3u8
开心鬼精灵1986【粤语】(香港恐怖片),https://v.cdnlz19.com/20240715/39554_4c21e5c2/index.m3u8
开心鬼精灵1986【国语】(香港恐怖片),https://v.cdnlz19.com/20240715/39553_5465951c/index.m3u8
悲伤2023(美国恐怖片),https://v.cdnlz3.com/20240716/24828_c1047d7a/index.m3u8
血腥列车2024(印度尼西亚恐怖片),https://v.cdnlz3.com/20240714/24786_dd8e1fb9/index.m3u8
驱魔大脚怪2024(美国恐怖片),https://v.cdnlz3.com/20240713/24741_449ce1fe/index.m3u8
人道2024(加拿大恐怖片),https://v.cdnlz12.com/20240712/15650_881fb469/index.m3u8
尸体沐浴2024(印度尼西亚恐怖片),https://v.cdnlz12.com/20240712/15649_97289970/index.m3u8
驱魔2024(美国恐怖片),https://v.cdnlz12.com/20240711/15618_9ba2f1fc/index.m3u8
魔图1992【国语】(香港恐怖片),https://v.cdnlz21.com/20240709/840_04e7e49c/index.m3u8
不好意思啊查理2023(美国恐怖片),https://v.cdnlz21.com/20240709/835_d0212934/index.m3u8
FPS2024(日本恐怖片),https://v.cdnlz3.com/20240702/24407_783cb97c/index.m3u8
诡夜迷情2024(大陆恐怖片),https://v.cdnlz12.com/20240701/15447_9f655396/index.m3u8
恐怖肉饼1992(美国恐怖片),https://v.cdnlz12.com/20240630/15433_8fce9825/index.m3u8
暴力本性2024(加拿大恐怖片),https://v.cdnlz12.com/20240629/15424_382e32e7/index.m3u8
Khanzab2023(印度尼西亚恐怖),https://v.cdnlz19.com/20240629/38623_31dbcab2/index.m3u8
神秘窥视(美国恐怖片),https://v.cdnlz3.com/20240628/24259_2e2d4f54/index.m3u8
恶魔之浴(奥地利/德国),https://v.cdnlz3.com/20240628/24252_e82e34e9/index.m3u8
灰姑娘的诅咒(美国恐怖片),https://v.cdnlz3.com/20240627/24225_c97eb3ae/index.m3u8
黑水巷(美国恐怖片),https://v.cdnlz3.com/20240627/24202_c04e87cd/index.m3u8
玻璃眼(意大利/西班牙/英国/保加利亚恐怖片),https://v.cdnlz3.com/20240626/24111_2567d380/index.m3u8
狂欢(瑞典恐怖片),https://v.cdnlz3.com/20240622/23965_9a3a9a03/index.m3u8
午夜6号房(大陆恐怖片),https://v.cdnlz12.com/20240622/15380_21134936/index.m3u8
连接终止2023(瑞典恐怖片),https://v.cdnlz3.com/20240621/23956_c7a66643/index.m3u8
荧屏在发光2024(美国恐怖片),https://v.cdnlz3.com/20240617/23794_f8e3f112/index.m3u8
古堡守灵人(大陆恐怖片),https://v.cdnlz12.com/20240617/15233_63de8e8c/index.m3u8
吓死你【粤语】(香港恐怖片),https://v.cdnlz21.com/20240616/444_44113860/index.m3u8
魔人刽子手(美国恐怖片),https://v.cdnlz3.com/20240616/23751_e0d4c686/index.m3u8
萨拉的入会仪式(美国恐怖片),https://v.cdnlz3.com/20240614/23697_6daa00b7/index.m3u8
心魔1975(香港恐怖片),https://v.cdnlz19.com/20240612/36697_2eafce5f/index.m3u8
西辛Ⅵ(土耳其恐怖片),https://v.cdnlz19.com/20240610/36681_a11e1d97/index.m3u8
西辛Ⅴ(土耳其恐怖片),https://v.cdnlz19.com/20240610/36679_4c0db5e1/index.m3u8
西辛Ⅳ(土耳其恐怖片),https://v.cdnlz19.com/20240610/36680_2265f85c/index.m3u8
西辛Ⅲ(土耳其恐怖片),https://v.cdnlz19.com/20240610/36678_c864fa0b/index.m3u8
西辛Ⅱ(土耳其恐怖片),https://v.cdnlz19.com/20240610/36677_da90a3ac/index.m3u8
西辛Ⅰ(土耳其恐怖片),https://v.cdnlz19.com/20240610/36676_f32d7b8c/index.m3u8
租房惊魂2022(美国恐怖片),https://v.cdnlz21.com/20240609/401_34f075a7/index.m3u8
黑暗的反射(俄罗斯恐怖片),https://v.cdnlz12.com/20240607/15072_fe160bae/index.m3u8
愿大家拥有幸福(日本恐怖片),https://v.cdnlz12.com/20240607/15071_f8211ea4/index.m3u8
灰姑娘复仇记(英国恐怖片),https://v.cdnlz12.com/20240605/15012_96f41e61/index.m3u8
巴黎深渊(法国恐怖片),https://v.cdnlz12.com/20240605/15000_5b5a2a25/index.m3u8
玛丽塔的悲剧(菲律宾恐怖片),https://v.cdnlz12.com/20240601/14813_b20e9224/index.m3u8
魔鬼名校(泰国恐怖片),https://v.cdnlz12.com/20240531/14766_000ad92c/index.m3u8
异形浩劫1971上(美国恐怖片),https://v.cdnlz19.com/20240528/35191_ef12556d/index.m3u8
异形浩劫1971下(美国恐怖片),https://v.cdnlz19.com/20240528/35192_1f067136/index.m3u8
蛊1981【粤语】(台湾恐怖片),https://v.cdnlz19.com/20240528/35189_a1c0439d/index.m3u8
蛊1981【国语】(台湾恐怖片),https://v.cdnlz19.com/20240528/35190_60f24664/index.m3u8
笔仙怪谈(大陆恐怖片),https://v.cdnlz19.com/20240528/34940_5071aa1f/index.m3u8
笔仙大战贞子2(大陆恐怖片),https://v.cdnlz19.com/20240528/34941_6e16bb95/index.m3u8
笔仙大战贞子(大陆恐怖片),https://v.cdnlz19.com/20240528/34938_b3f1c6ba/index.m3u8
极度残暴(美国恐怖片),https://v.cdnlz3.com/20240529/23436_c106fbe1/index.m3u8
闹鬼领域2023(印度尼西亚恐怖片),https://v.cdnlz3.com/20240528/23400_c6852ea4/index.m3u8
致命塔罗(美国恐怖片),https://v.cdnlz21.com/20240528/357_2e53f66a/index.m3u8
凶兆前传(美国恐怖片),https://v.cdnlz3.com/20240528/23390_7dbed11b/index.m3u8
地狱少女2019(日本恐怖片),https://v.cdnlz3.com/20240525/23239_204a8836/index.m3u8
熊熊燃烧(巴基斯坦/加拿大恐怖片),https://v.cdnlz12.com/20240523/14638_cf5610cb/index.m3u8
守夜人：恶魔永世同在2023(丹麦恐怖片),https://v.cdnlz12.com/20240523/14637_2138f8ce/index.m3u8
匹配(日本恐怖片),https://v.cdnlz12.com/20240521/14542_ba0af384/index.m3u8
撒旦来临(印度恐怖片),https://v.cdnlz12.com/20240516/14314_34cd6b67/index.m3u8
屋中异蛛(美国恐怖片),https://v.cdnlz12.com/20240515/14297_52039972/index.m3u8
通灵阿初～颤动岩～(日本恐怖片),https://v.cdnlz12.com/20240515/14296_48b66148/index.m3u8
喧嚣(法国恐怖片),https://v.cdnlz12.com/20240514/14228_71c2a0c0/index.m3u8
再会亡灵(恐怖片),https://v.cdnlz12.com/20240512/14119_2190e477/index.m3u8
夜童(西班牙恐怖片),https://v.cdnlz19.com/20240507/32787_203de46d/index.m3u8
梅根失踪(美国恐怖片),https://v.cdnlz21.com/20240509/325_4b10c224/index.m3u8
噬血芭蕾(美国恐怖片),https://v.cdnlz12.com/20240507/13862_9328135b/index.m3u8
钟声2024(日本恐怖片),https://v.cdnlz12.com/20240507/13848_02d5cbfe/index.m3u8
斧头狂魔2015(美国恐怖片),https://v.cdnlz19.com/20240506/32780_3784afa8/index.m3u8
艾米利亚的孩子(葡萄牙恐怖片),https://v.cdnlz2.com/20240502/30893_27cee259/index.m3u8
世外桃源(爱尔兰/美国/加拿大恐怖片),https://v.cdnlz2.com/20240502/30892_3b743c28/index.m3u8
食人神之山(意大利恐怖片),https://v.cdnlz19.com/20240428/31851_65235a03/index.m3u8
恶魔惩罚者(美国恐怖片),https://v.cdnlz2.com/20240429/30711_2f9078f3/index.m3u8
地狱折磨(印度尼西亚恐怖片),https://v.cdnlz2.com/20240428/30701_c2ec59c9/index.m3u8
僵尸古刹(大陆恐怖片),https://v.cdnlz2.com/20240428/30658_626f53c9/index.m3u8
尸咒(韩国恐怖片),https://v.cdnlz2.com/20240428/30655_860bb8eb/index.m3u8
死亡玛丽(加拿大恐怖片),https://v.cdnlz19.com/20240426/31200_bedc9644/index.m3u8
害虫2023(法国恐怖片),https://v.cdnlz2.com/20240426/30620_2a2f011f/index.m3u8
阴阳界1974【国语】(香港恐怖片),https://v.cdnlz19.com/20240423/30922_846a2982/index.m3u8
阴阳界1974【粤语】(香港恐怖片),https://v.cdnlz19.com/20240423/30921_6e4d2811/index.m3u8
鬼肢解(泰国恐怖片),https://v.cdnlz2.com/20240423/30415_846a8632/index.m3u8
寒山尸变(台湾恐怖片),https://v.cdnlz20.com/20240422/4416_4631175e/index.m3u8
破墓(韩国恐怖片),https://v.cdnlz2.com/20240422/30332_39611724/index.m3u8
魔鬼深夜秀(澳大利亚/阿联酋恐怖片),https://v.cdnlz2.com/20240420/30250_993f8337/index.m3u8
唱歌的六个女人(日本恐怖片),https://v.cdnlz2.com/20240419/30230_a04f8690/index.m3u8
丧尸李志2(大陆恐怖片),https://v.cdnlz19.com/20240417/27788_8a8753f5/index.m3u8
丧尸李志(大陆恐怖片),https://v.cdnlz19.com/20240417/27787_d58690e4/index.m3u8
